iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,0.2747592253325840,0.2747592253325840,0.0884202979816903,0.0696687030312128
2,0.0867863196351558,0.0337957704688913,0.0867863196351558,0.0037172813236379
3,0.0862612247022711,0.0254105923889323,0.0862612247022711,0.0007616696502403
4,0.0860178129703885,0.0284990298670110,0.0860178129703885,0.0008077321226754
5,0.0859237575005475,0.0229870697772761,0.0859237575005475,0.0007343240047982
6,0.0857790842150057,0.0207804896164619,0.0857790842150057,0.0007242443284180
7,0.0855930273316333,0.0202295302644796,0.0855930273316333,0.0007210626238318
8,0.0853717983165000,0.0202330504483617,0.0853717983165000,0.0007173907203285
9,0.0851184432220075,0.0202914802782196,0.0851184432220075,0.0007131993021330
10,0.0848340536324791,0.0202785609856597,0.0848340536324791,0.0007085318335523
11,0.0845189599680496,0.0202108882625324,0.0845189599680496,0.0007033754736816
12,0.0841733792841577,0.0201230331119900,0.0841733792841577,0.0006977394234029
13,0.0837976089332565,0.0200314461140425,0.0837976089332565,0.0006916361889551
14,0.0833920166978578,0.0199379508978879,0.0833920166978578,0.0006850778848149
15,0.0829569952574989,0.0198398030285511,0.0829569952574989,0.0006780771410621
16,0.0824929389698365,0.0197349960815103,0.0824929389698365,0.0006706470994087
17,0.0820002422323093,0.0196230785912329,0.0820002422323093,0.0006628013629660
18,0.0814793053375389,0.0195043465306662,0.0814793053375389,0.0006545540093462
19,0.0809305392704968,0.0193791487855128,0.0809305392704968,0.0006459195889873
20,0.0803543677253548,0.0192476730619689,0.0803543677253548,0.0006369131137246
21,0.0797512275169529,0.0191099972068071,0.0797512275169529,0.0006275500412838
22,0.0791215686055619,0.0189661773498098,0.0791215686055619,0.0006178462557635
23,0.0784658542102169,0.0188162880328976,0.0784658542102169,0.0006078180446725
24,0.0777845610010159,0.0186604228759194,0.0777845610010159,0.0005974820733718
25,0.0770781792518976,0.0184986840052443,0.0770781792518976,0.0005868553572674
26,0.0763472128950749,0.0183311753991724,0.0763472128950749,0.0005759552321415
27,0.0755921794824292,0.0181580017645302,0.0755921794824292,0.0005647993229013
28,0.0748136100805209,0.0179792697323331,0.0748136100805209,0.0005534055110571
29,0.0740120491197103,0.0177950889245312,0.0740120491197103,0.0005417919009829
30,0.0731880542068455,0.0176055722763815,0.0731880542068455,0.0005299767854023
31,0.0723421959049342,0.0174108359275287,0.0723421959049342,0.0005179786100119
32,0.0714750574819010,0.0172109990537202,0.0714750574819010,0.0005058159374525
33,0.0705872346309249,0.0170061837819179,0.0705872346309249,0.0004935074108658
34,0.0696793351650733,0.0167965151709207,0.0696793351650733,0.0004810717171382
