iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,2.4872807161580526,2.4872807161580526,0.0134511536578208,0.8004460531440399
2,0.2492051424852949,0.2492051424852949,0.0185865544967415,0.0251007635239831
3,0.1822402973829771,0.1822402973829771,0.0197759733832135,0.0289670134307860
4,0.1857440858988525,0.1857440858988525,0.0200545424714750,0.0301961269786460
5,0.1321581726976424,0.1321581726976424,0.0199687819860382,0.0145769410242222
6,0.0878705392772872,0.0878705392772872,0.0198934500314511,0.0064624098161991
7,0.0525862310235890,0.0525862310235890,0.0198295300358675,0.0025358377888954
8,0.0256639942250207,0.0256639942250207,0.0197769002836831,0.0008381966286500
9,0.0197346990082922,0.0062233704567717,0.0197346990082922,0.0002362906271759
10,0.0197015685604738,0.0115282141439749,0.0197015685604738,0.0001035403715295
11,0.0196758357047209,0.0193277118820393,0.0196758357047209,0.0001217177384312
12,0.0229449606042282,0.0229449606042282,0.0196556625986522,0.0001537142135150
13,0.0212940102797720,0.0212940102797720,0.0196534086426508,0.0001371105703400
14,0.0196499094583958,0.0195382540350009,0.0196499094583958,0.0001228517348349
15,0.0196449317795912,0.0178378080788892,0.0196449317795912,0.0001123939307632
16,0.0196382938430803,0.0163145205797976,0.0196382938430803,0.0001058303026901
17,0.0196298781640661,0.0150483083785210,0.0196298781640661,0.0001023839974757
18,0.0196196337795533,0.0140773711236456,0.0196196337795533,0.0001009568214460
19,0.0196075698630804,0.0134027214082745,0.0196075698630804,0.0001005522787494
20,0.0195937431981924,0.0129960514688750,0.0195937431981924,0.0001004890806946
21,0.0195782423638058,0.0128094192099378,0.0195782423638058,0.0001004231221383
22,0.0195611713857319,0.0127851778088989,0.0195611713857319,0.0001002553333706
23,0.0195426351079493,0.0128648289890743,0.0195426351079493,0.0001000099934217
24,0.0195227278029662,0.0129959060033459,0.0195227278029662,0.0000997402291609
25,0.0195015257522406,0.0131364612405687,0.0195015257522406,0.0000994802513841
26,0.0194790838245687,0.0132571525360533,0.0194790838245687,0.0000992364354401
27,0.0194554355448695,0.0133412396026292,0.0194554355448695,0.0000989982921427
28,0.0194305958084169,0.0133829996743041,0.0194305958084169,0.0000987524768218
29,0.0194045652498122,0.0133851548362239,0.0194045652498122,0.0000984910091011
30,0.0193773352930714,0.0133558909531205,0.0193773352930714,0.0000982125134025
31,0.0193488930488056,0.0133059639874898,0.0193488930488056,0.0000979194222340
32,0.0193192254418170,0.0132462601944976,0.0193192254418170,0.0000976146336164
33,0.0192883222030669,0.0131860280583161,0.0192883222030669,0.0000972996404417
34,0.0192561776039800,0.0131318551538650,0.0192561776039800,0.0000969743852174
35,0.0192227910167435,0.0130873409840541,0.0192227910167435,0.0000966380630922
36,0.0191881665310263,0.0130533294997822,0.0191881665310263,0.0000962899699338
37,0.0191523119371016,0.0130285175016903,0.0191523119371016,0.0000959299028750
38,0.0191152374009369,0.0130102456511844,0.0191152374009369,0.0000955580994372
39,0.0190769541205486,0.0129953002313538,0.0190769541205486,0.0000951749622351
40,0.0190374731821784,0.0129805957805218,0.0190374731821784,0.0000947808210857
41,0.0189968047483412,0.0129636601180874,0.0189968047483412,0.0000943758482284
42,0.0189549576243551,0.0129428940656935,0.0189549576243551,0.0000939601047545
43,0.0189119391783162,0.0129176207486932,0.0189119391783162,0.0000935336325608
44,0.0188677555392994,0.0128879691936101,0.0188677555392994,0.0000930965189995
45,0.0188224119724243,0.0128546524793519,0.0188224119724243,0.0000926489090665
46,0.0187759133256597,0.0128187029524508,0.0187759133256597,0.0000921909809376
47,0.0187282644571290,0.0127812187775014,0.0187282644571290,0.0000917229147653
48,0.0186794705768800,0.0127431611290614,0.0186794705768800,0.0000912448753839
49,0.0186295374669417,0.0127052235859894,0.0186295374669417,0.0000907570129458
50,0.0185784715721638,0.0126677782438413,0.0185784715721638,0.0000902594734480
51,0.0185262799774691,0.0126308892930091,0.0185262799774691,0.0000897524086739
52,0.0184729703022981,0.0125943757882604,0.0184729703022981,0.0000892359801429
53,0.0184185505495679,0.0125579014305009,0.0184185505495679,0.0000887103570403
54,0.0183630289453125,0.0125210698523487,0.0183630289453125,0.0000881757119727
55,0.0183064137982962,0.0124835079824899,0.0183064137982962,0.0000876322177049
56,0.0182487133987211,0.0124449261038506,0.0182487133987211,0.0000870800465181
57,0.0181899359641409,0.0124051497715040,0.0181899359641409,0.0000865193712462
58,0.0181300896308416,0.0123641246160197,0.0181300896308416,0.0000859503668719
59,0.0180691824816424,0.0123218994102059,0.0180691824816424,0.0000853732112579
60,0.0180072225969425,0.0122785952381832,0.0180072225969425,0.0000847880850617
61,0.0179442181148632,0.0122343691906886,0.0179442181148632,0.0000841951710826
62,0.0178801772879702,0.0121893800424588,0.0178801772879702,0.0000835946535904
63,0.0178151085274450,0.0121437613558697,0.0178151085274450,0.0000829867180831
64,0.0177490204297485,0.0120976049702809,0.0177490204297485,0.0000823715512927
65,0.0176819217849115,0.0120509554023722,0.0176819217849115,0.0000817493413950
66,0.0176138215689113,0.0120038136990096,0.0176138215689113,0.0000811202780784
67,0.0175447289247714,0.0119561479871783,0.0175447289247714,0.0000804845524984
68,0.0174746531379231,0.0119079074241317,0.0174746531379231,0.0000798423571472
69,0.0174036036111303,0.0118590363914197,0.0174036036111303,0.0000791938856484
70,0.0173315898431821,0.0118094864259098,0.0173315898431821,0.0000785393326244
71,0.0172586214139878,0.0117592243177854,0.0172586214139878,0.0000778788936583
72,0.0171847079770228,0.0117082358075788,0.0171847079770228,0.0000772127651984
73,0.0171098592585950,0.0116565251963866,0.0171098592585950,0.0000765411445413
74,0.0170340850623365,0.0116041118207074,0.0170340850623365,0.0000758642297631
75,0.0169573952767582,0.0115510246795638,0.0169573952767582,0.0000751822196312
76,0.0168797998836386,0.0114972965438715,0.0168797998836386,0.0000744953134917
77,0.0168013089653485,0.0114429586821560,0.0168013089653485,0.0000738037111813
