iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,0.2767225193770902,0.2767225193770902,0.1825930302349286,0.0675019671582174
2,0.1819534751742699,0.1018404328925779,0.1819534751742699,0.0142422832785447
3,0.1817210034582009,0.1484708528362501,0.1817210034582009,0.0144414293588783
4,0.1815479834883109,0.1389663322951412,0.1815479834883109,0.0141732477337937
5,0.1813686995368290,0.1263849895421330,0.1813686995368290,0.0139834712148063
6,0.1811679218642245,0.1198644705055588,0.1811679218642245,0.0139382015653220
7,0.1809430659849532,0.1183426224130808,0.1809430659849532,0.0139087589979068
8,0.1806946876284608,0.1190182559235728,0.1806946876284608,0.0138723324711024
9,0.1804235163165981,0.1199218621648135,0.1804235163165981,0.0138333536069972
10,0.1801297543381087,0.1203127750518166,0.1801297543381087,0.0137921708966145
11,0.1798132320362967,0.1202206715664286,0.1798132320362967,0.0137478858407478
12,0.1794737114459188,0.1199087111852724,0.1794737114459188,0.0137003772412191
13,0.1791110573015034,0.1195777684804873,0.1791110573015034,0.0136497236086769
14,0.1787252622110795,0.1193005598560761,0.1787252622110795,0.0135959428525811
15,0.1783164019300162,0.1190663586916926,0.1783164019300162,0.0135390479776682
16,0.1778845850137666,0.1188406329450536,0.1778845850137666,0.0134790669211429
17,0.1774299239312825,0.1185989410314101,0.1774299239312825,0.0134160314949237
18,0.1769525273891575,0.1183338016148970,0.1769525273891575,0.0133499742665945
19,0.1764525034139112,0.1180480944457895,0.1764525034139112,0.0132809296254381
20,0.1759299641056342,0.1177470237940606,0.1759299641056342,0.0132089338138507
21,0.1753850280556647,0.1174338515274036,0.1753850280556647,0.0131340245894451
22,0.1748178203230745,0.1171093377293777,0.1748178203230745,0.0130562411252041
23,0.1742284713287101,0.1167728868669713,0.1742284713287101,0.0129756239839923
24,0.1736171158251720,0.1164237263537823,0.1736171158251720,0.0128922150763572
25,0.1729838923868943,0.1160614598175082,0.1729838923868943,0.0128060576228571
26,0.1723289433388609,0.1156860781684077,0.1723289433388609,0.0127171961273729
27,0.1716524148734694,0.1152977532428376,0.1716524148734694,0.0126256763542949
28,0.1709544571675735,0.1148966583260176,0.1709544571675735,0.0125315453069400
29,0.1702352244332560,0.1144828969168913,0.1702352244332560,0.0124348512070778
30,0.1694948749167876,0.1140565131909836,0.1694948749167876,0.0123356434750525
31,0.1687335708825837,0.1136175293218443,0.1687335708825837,0.0122339727099208
32,0.1679514786066983,0.1131659732330238,0.1679514786066983,0.0121298906692912
33,0.1671487683853462,0.1127018874025813,0.1671487683853462,0.0120234502486680
34,0.1663256145527386,0.1122253252502298,0.1663256145527386,0.0119147054601495
35,0.1654821955006925,0.1117363444930353,0.1654821955006925,0.0118037114103833
36,0.1646186936955543,0.1112350029189100,0.1646186936955543,0.0116905242777057
37,0.1637352956914661,0.1107213574771648,0.1637352956914661,0.0115752012884308
38,0.1628321921408368,0.1101954652484910,0.1628321921408368,0.0114578006922532
39,0.1619095778030878,0.1096573846840782,0.1619095778030878,0.0113383817367513
40,0.1609676515522064,0.1091071763068800,0.1609676515522064,0.0112170046409758
41,0.1600066163831057,0.1085449028355650,0.1600066163831057,0.0110937305681217
42,0.1590266794165611,0.1079706290288977,0.1590266794165611,0.0109686215972751
43,0.1580280519025192,0.1073844215258660,0.1580280519025192,0.0108417406942441
44,0.1570109492217053,0.1067863487982164,0.1570109492217053,0.0107131516814670
45,0.1559755908855495,0.1061764812029591,0.1559755908855495,0.0105829192070093
46,0.1549222005344917,0.1055548910754554,0.1549222005344917,0.0104511087126495
47,0.1538510059347160,0.1049216528163174,0.1538510059347160,0.0103177864010574
48,0.1527622389733393,0.1042768429559649,0.1527622389733393,0.0101830192020784
49,0.1516561356520622,0.1036205402022627,0.1516561356520622,0.0100468747381205
50,0.1505329360792784,0.1029528254827806,0.1505329360792784,0.0099094212886578
51,0.1493928844606447,0.1022737819895460,0.1493928844606447,0.0097707277538534
52,0.1482362290881083,0.1015834952283420,0.1482362290881083,0.0096308636173156
53,0.1470632223273914,0.1008820530710277,0.1470632223273914,0.0094898989079853
