iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,0.2340636569600984,0.2340636569600984,0.0161692227559696,0.0517770401441657
2,0.1000638531695586,0.1000638531695586,0.0159686412751238,0.0085661513525927
3,0.0362533255397578,0.0362533255397578,0.0158628728103326,0.0014756808698192
4,0.0157997505701187,0.0024182162660419,0.0157997505701187,0.0001893796276368
5,0.0157617683522234,0.0140780558613488,0.0157617683522234,0.0000921277110842
6,0.0199940058427824,0.0199940058427824,0.0157388093453857,0.0001357171967553
7,0.0171927455980743,0.0171927455980743,0.0157366162160442,0.0001099590105997
8,0.0157319954461835,0.0146690456975247,0.0157319954461835,0.0000944455654713
9,0.0157245501819280,0.0126899029248826,0.0157245501819280,0.0000874006303026
10,0.0157141715756913,0.0113411032277055,0.0157141715756913,0.0000851549287600
11,0.0157009729478306,0.0105709938331603,0.0157009729478306,0.0000847420459834
12,0.0156851977051104,0.0102472388648342,0.0156851977051104,0.0000846580197616
13,0.0156671300222012,0.0102111057253897,0.0156671300222012,0.0000844732570344
14,0.0156470277168075,0.0103181175284779,0.0156470277168075,0.0000842045202199
15,0.0156250846706630,0.0104608479270063,0.0156250846706630,0.0000839265597328
16,0.0156014205008225,0.0105753439277015,0.0156014205008225,0.0000836595447875
17,0.0155760897452255,0.0106358653487521,0.0155760897452255,0.0000833890829343
18,0.0155491012670162,0.0106435107494190,0.0155491012670162,0.0000831009125934
19,0.0155204397204383,0.0106135893564760,0.0155204397204383,0.0000827915935264
20,0.0154900834754417,0.0105650680313958,0.0154900834754417,0.0000824634174498
21,0.0154580162951233,0.0105137018978964,0.0154580162951233,0.0000821184283302
22,0.0154242325352719,0.0104689906743991,0.0154242325352719,0.0000817568922956
23,0.0153887372663315,0.0104341355633772,0.0153887372663315,0.0000813783751837
24,0.0153515434114796,0.0104077589424164,0.0153515434114796,0.0000809827386727
25,0.0153126679126986,0.0103861960004850,0.0153126679126986,0.0000805702519648
26,0.0152721283803283,0.0103654963530902,0.0152721283803283,0.0000801412968561
27,0.0152299409668339,0.0103426970176069,0.0152299409668339,0.0000796961785898
28,0.0151861195756361,0.0103163014388557,0.0151861195756361,0.0000792351342994
29,0.0151406761027223,0.0102861441290458,0.0151406761027223,0.0000787584035936
30,0.0150936212387390,0.0102529212598150,0.0150936212387390,0.0000782662594157
31,0.0150449653849726,0.0102176522971569,0.0150449653849726,0.0000777589966773
32,0.0149947193765120,0.0101812548281191,0.0149947193765120,0.0000772369147194
33,0.0149428948782659,0.0101443124939632,0.0149428948782659,0.0000767003126157
34,0.0148895044643410,0.0101070300122356,0.0148895044643410,0.0000761494932917
35,0.0148345614784127,0.0100693175360834,0.0148345614784127,0.0000755847671760
36,0.0147780797991810,0.0100309308461924,0.0147780797991810,0.0000750064522348
37,0.0147200736158949,0.0099916051574066,0.0147200736158949,0.0000744148723718
38,0.0146605572766341,0.0099511453853276,0.0146605572766341,0.0000738103564271
39,0.0145995452272558,0.0099094622704183,0.0145995452272558,0.0000731932381132
40,0.0145370520254800,0.0098665635972910,0.0145370520254800,0.0000725638561823
41,0.0144730923979903,0.0098225195974475,0.0144730923979903,0.0000719225543325
42,0.0144076813073408,0.0097774222754222,0.0144076813073408,0.0000712696808813
43,0.0143408340045428,0.0097313530101794,0.0143408340045428,0.0000706055884274
44,0.0142725660561157,0.0096843651211587,0.0142725660561157,0.0000699306335933
45,0.0142028933459470,0.0096364812196463,0.0142028933459470,0.0000692451768095
46,0.0141318320596128,0.0095877008243621,0.0141318320596128,0.0000685495820856
47,0.0140593986612274,0.0095380122778128,0.0140593986612274,0.0000678442167515
48,0.0139856098714566,0.0094874038458136,0.0139856098714566,0.0000671294511878
49,0.0139104826518446,0.0094358709502943,0.0139104826518446,0.0000664056585613
50,0.0138340341968247,0.0093834187275822,0.0138340341968247,0.0000656732145607
51,0.0137562819319422,0.0093300607930574,0.0137562819319422,0.0000649324971374
52,0.0136772435154221,0.0092758159216553,0.0136772435154221,0.0000641838862377
53,0.0135969368401767,0.0092207043785251,0.0135969368401767,0.0000634277635346
54,0.0135153800341917,0.0091647451304388,0.0135153800341917,0.0000626645121580
55,0.0134325914584045,0.0091079544721601,0.0134325914584045,0.0000618945164281
56,0.0133485897022174,0.0090503459886471,0.0133485897022174,0.0000611181615850
57,0.0132633935774193,0.0089919313983892,0.0132633935774193,0.0000603358335208
58,0.0131770221114677,0.0089327217151593,0.0131770221114677,0.0000595479185126
59,0.0130894945409195,0.0088727282644621,0.0130894945409195,0.0000587548029538
60,0.0130008303054509,0.0088119632954485,0.0130008303054509,0.0000579568730890
61,0.0129110490425490,0.0087504401410435,0.0129110490425490,0.0000571545147493
62,0.0128201705827051,0.0086881730321286,0.0128201705827051,0.0000563481130901
63,0.0127282149448198,0.0086251767399944,0.0127282149448198,0.0000555380523284
64,0.0126352023315454,0.0085614662134797,0.0126352023315454,0.0000547247154862
65,0.0125411531243830,0.0084970563217410,0.0125411531243830,0.0000539084841325
66,0.0124460878784719,0.0084319617435512,0.0124460878784719,0.0000530897381311
67,0.0123500273171021,0.0083661969855419,0.0123500273171021,0.0000522688553878
68,0.0122529923260419,0.0082997764786321,0.0122529923260419,0.0000514462116061
69,0.0121550039477777,0.0082327146954003,0.0121550039477777,0.0000506221800391
70,0.0120560833757451,0.0081650262442580,0.0120560833757451,0.0000497971312522
71,0.0119562519485918,0.0080967259183222,0.0119562519485918,0.0000489714328842
72,0.0118555311444754,0.0080278286981603,0.0118555311444754,0.0000481454494152
73,0.0117539425753776,0.0079583497218930,0.0117539425753776,0.0000473195419377
74,0.0116515079814061,0.0078883042415191,0.0116515079814061,0.0000464940679326
75,0.0115482492250589,0.0078177075821423,0.0115482492250589,0.0000456693810489
76,0.0114441882854365,0.0077465751142674,0.0114441882854365,0.0000448458308883
77,0.0113393472524009,0.0076749222419189,0.0113393472524009,0.0000440237627969
78,0.0112337483206887,0.0076027644035838,0.0112337483206887,0.0000432035176578
79,0.0111274137839902,0.0075301170800710,0.0111274137839902,0.0000423854316921
80,0.0110203660290093,0.0074569958032570,0.0110203660290093,0.0000415698362648
81,0.0109126275295108,0.0073834161614342,0.0109126275295108,0.0000407570576945
82,0.0108042208403632,0.0073093937994530,0.0108042208403632,0.0000399474170717
83,0.0106951685915773,0.0072349444140456,0.0106951685915773,0.0000391412300793
84,0.0105854934823415,0.0071600837460599,0.0105854934823415,0.0000383388068216
85,0.0104752182750499,0.0070848275717024,0.0104752182750499,0.0000375404516587
86,0.0103643657893268,0.0070091916944922,0.0103643657893268,0.0000367464630460
87,0.0102529588960435,0.0069331919388468,0.0102529588960435,0.0000359571333809
88,0.0101410205113334,0.0068568441454181,0.0101410205113334,0.0000351727488559
89,0.0100285735906070,0.0067801641677249,0.0100285735906070,0.0000343935893166
