iteration,max_diff,ave_diff,max_diff_true,ave_diff_true
1,0.925824678140,0.486002697463,0.951333970756,0.481852573826
2,0.275202840127,0.133928309908,0.343905384931,0.184762029074
3,0.083189354014,0.036737869026,0.094788650684,0.063957884506
4,0.000153845297,0.000047039825,0.044683698143,0.028082593912
5,0.002584572072,0.001159510780,0.044597823657,0.028040132334
6,0.000544348405,0.000266482487,0.044485603209,0.029091259086
7,0.000175019016,0.000125547959,0.044359108831,0.029258550588
8,0.000183027167,0.000129633436,0.044216997228,0.029132820837
9,0.000167067678,0.000111526120,0.044058571858,0.029002740283
10,0.000181958556,0.000114899445,0.043884172553,0.028889989559
11,0.000196526702,0.000125649842,0.043694263452,0.028773602702
12,0.000210840181,0.000135946879,0.043489189963,0.028646385595
13,0.000224917625,0.000145216168,0.043269226890,0.028508789295
14,0.000238762057,0.000154138118,0.043034630018,0.028361824923
15,0.000252373671,0.000162955358,0.042785652371,0.028205838884
16,0.000265751218,0.000171657272,0.042522547129,0.028040940593
17,0.000278891836,0.000180213284,0.042245569100,0.027867249875
18,0.000291791407,0.000188615117,0.041954976363,0.027684916492
19,0.000304445037,0.000196862087,0.041651031543,0.027494098399
20,0.000316847388,0.000204952549,0.041334002574,0.027294954341
21,0.000328992876,0.000212883451,0.041004163124,0.027087644808
22,0.000340875797,0.000220651328,0.040661792808,0.026872333408
23,0.000352490422,0.000228252694,0.040307177270,0.026649187265
24,0.000363831071,0.000235684081,0.039940608165,0.026418377044
25,0.000374892161,0.000242942037,0.039562383070,0.026180076921
26,0.000385668254,0.000250023155,0.039172805331,0.025934464560
27,0.000396154084,0.000256924102,0.038772183877,0.025681721059
28,0.000406344588,0.000263641638,0.038360832992,0.025422030872
29,0.000416234919,0.000270172636,0.037939072068,0.025155581701
30,0.000425820469,0.000276514093,0.037507225332,0.024882564378
31,0.000435096879,0.000282663140,0.037065621563,0.024603172734
32,0.000444060053,0.000288617052,0.036614593788,0.024317603450
33,0.000452706160,0.000294373255,0.036154478975,0.024026055911
34,0.000461031647,0.000299929330,0.035685617717,0.023728732046
35,0.000469033244,0.000305283017,0.035208353904,0.023425836160
36,0.000476707964,0.000310432224,0.034723034403,0.023117574770
37,0.000484053110,0.000315375022,0.034230008721,0.022804156433
38,0.000491066277,0.000320109654,0.033729628680,0.022485791566
39,0.000497745351,0.000324634534,0.033222248077,0.022162692276
40,0.000504088510,0.000328948248,0.032708222360,0.021835072177
41,0.000510094226,0.000333049554,0.032187908296,0.021503146213
42,0.000515761262,0.000336937386,0.031661663639,0.021167130477
43,0.000521088672,0.000340610850,0.031129846808,0.020827242034
44,0.000526075798,0.000344069227,0.030592816566,0.020483698737
45,0.000530722268,0.000347311967,0.030050931701,0.020136719054
46,0.000535027995,0.000350338696,0.029504550710,0.019786521886
47,0.000538993170,0.000353149209,0.028954031498,0.019433326392
48,0.000542618261,0.000355743469,0.028399731067,0.019077351815
49,0.000545904010,0.000358121607,0.027842005226,0.018718817308
50,0.000548851426,0.000360283921,0.027281208295,0.018357941763
51,0.000551461781,0.000362230872,0.026717692826,0.017994943644
52,0.000553736609,0.000363963082,0.026151809321,0.017630040819
53,0.000555677696,0.000365481332,0.025583905966,0.017263450394
54,0.000557287074,0.000366786560,0.025014328366,0.016895388558
55,0.000558567023,0.000367879858,0.024443419290,0.016526070420
56,0.000559520056,0.000368762467,0.023871518424,0.016155709856
57,0.000560148921,0.000369435780,0.023298962131,0.015784519357
58,0.000560456588,0.000369901330,0.022726083220,0.015412709882
59,0.000560446248,0.000370160796,0.022153210719,0.015040490709
60,0.000560121305,0.000370215993,0.021580669666,0.014668069297
61,0.000559485369,0.000370068873,0.021008780895,0.014295651150
62,0.000558542250,0.000369721518,0.020437860843,0.013923439676
63,0.000557295951,0.000369176140,0.019868221352,0.013551636063
64,0.000555750664,0.000368435073,0.019300169494,0.013180439149
65,0.000553910759,0.000367500776,0.018734007393,0.012810045302
66,0.000551780780,0.000366375822,0.018170032057,0.012440648297
67,0.000549365437,0.000365062899,0.017608535227,0.012072439204
68,0.000546669601,0.000363564806,0.017049803217,0.011705606278
69,0.000543698297,0.000361884445,0.016494116784,0.011340334849
70,0.000540456695,0.000360024824,0.015941750984,0.010976807221
71,0.000536950105,0.000357989047,0.015392975053,0.010615202572
72,0.000533183970,0.000355780314,0.014848052285,0.010255696859
73,0.000529163861,0.000353401916,0.014307239924,0.009898462731
74,0.000524895466,0.000350857229,0.013770789059,0.009543669435
75,0.000520384590,0.000348149714,0.013238944531,0.009191482739
76,0.000515637140,0.000345282912,0.012711944841,0.008842064850
77,0.000510659128,0.000342260437,0.012190022073,0.008495574340
78,0.000505456657,0.000339085977,0.011673401816,0.008152166076
79,0.000500035917,0.000335763286,0.011162303099,0.007811991151
80,0.000494403183,0.000332296184,0.010656938330,0.007475196822
81,0.000488564801,0.000328688550,0.010157513240,0.007141926450
82,0.000482527188,0.000324944319,0.009664226838,0.006812319444
83,0.000476296826,0.000321067480,0.009177271367,0.006486511212
84,0.000469880250,0.000317062073,0.008696832268,0.006164633108
85,0.000463284050,0.000312932179,0.008223088151,0.005846812392
86,0.000456514861,0.000308681925,0.007756210772,0.005533172187
87,0.000449579357,0.000304315476,0.007296365012,0.005223831442
88,0.000442484248,0.000299837029,0.006843708865,0.004918904899
89,0.000435236273,0.000295250816,0.006398393429,0.004618503063
90,0.000427842194,0.000290561095,0.005960562903,0.004322732172
91,0.000420308793,0.000285772149,0.005530354590,0.004031694180
92,0.000412642866,0.000280888283,0.005107898903,0.003745486729
93,0.000404851216,0.000275913819,0.004693319372,0.003464203139
94,0.000396940652,0.000270853094,0.004286732667,0.003187932392
95,0.000388917980,0.000265710458,0.003888248611,0.002916759118
96,0.000380790003,0.000260490268,0.003497970208,0.002650763594
97,0.000372563512,0.000255196885,0.003115993665,0.002390021734
