iteration,max_diff,R_max_diff,W_max_diff,Z_diff
1,0.9524948560570846,0.0454800716702878,0.0433361547550470,0.0028657276605847
2,0.0462646950663732,0.0017739186478005,0.0432269635103405,0.0008298338250231
3,0.0431453043939865,0.0206620148677456,0.0431453043939865,0.0004587707638426
4,0.0430766370386094,0.0297207016254655,0.0430766370386094,0.0004259015854925
5,0.0430108963534249,0.0318603569642375,0.0430108963534249,0.0004273473412310
6,0.0429411303226552,0.0311373279331034,0.0429411303226552,0.0004247423564405
7,0.0428633702798066,0.0298758566042104,0.0428633702798066,0.0004219075338268
8,0.0427760578298325,0.0290233531724832,0.0427760578298325,0.0004199709242844
9,0.0426790917273895,0.0286943243086660,0.0426790917273895,0.0004181157892086
10,0.0425729388572843,0.0286756299968374,0.0425729388572843,0.0004160513656121
11,0.0424580860017265,0.0287390846982649,0.0424580860017265,0.0004138218136978
12,0.0423348370659941,0.0287581035442594,0.0423348370659941,0.0004114507604816
13,0.0422033223721426,0.0287037456706863,0.0422033223721426,0.0004089299164061
14,0.0420635824957375,0.0285980438295504,0.0420635824957375,0.0004062572565234
15,0.0419156427838794,0.0284721996081960,0.0419156427838794,0.0004034367689138
16,0.0417595502000442,0.0283458778178650,0.0417595502000442,0.0004004721129592
17,0.0415953782474240,0.0282245105387160,0.0415953782474240,0.0003973663090777
18,0.0414232169143944,0.0281050974361816,0.0414232169143944,0.0003941226114240
19,0.0412431614609488,0.0279826803965746,0.0412431614609488,0.0003907445159513
20,0.0410553062085051,0.0278539751800886,0.0410553062085051,0.0003872355999367
21,0.0408597434628667,0.0277180645411058,0.0408597434628667,0.0003835995125920
22,0.0406565651409349,0.0275755243837802,0.0406565651409349,0.0003798399968791
23,0.0404458647629451,0.0274273161585491,0.0404458647629451,0.0003759608861984
24,0.0402277386348545,0.0272741236110746,0.0402277386348545,0.0003719660957788
25,0.0400022861084124,0.0271162064158682,0.0400022861084124,0.0003678596184322
26,0.0397696093166997,0.0269535487444472,0.0397696093166997,0.0003636455208793
27,0.0395298128094806,0.0267860620175553,0.0395298128094806,0.0003593279390142
28,0.0392830033173841,0.0266137106213489,0.0392830033173841,0.0003549110728795
29,0.0390292896773144,0.0264365413964788,0.0390292896773144,0.0003503991815239
30,0.0387687828502597,0.0262546561370922,0.0387687828502597,0.0003457965778386
31,0.0385015959527233,0.0260681726461349,0.0385015959527233,0.0003411076232091
32,0.0382278442579609,0.0258772001594171,0.0382278442579609,0.0003363367220645
33,0.0379476451606800,0.0256818334284866,0.0379476451606800,0.0003314883163756
34,0.0376611181188632,0.0254821580635517,0.0376611181188632,0.0003265668800920
35,0.0373683845886863,0.0252782582085694,0.0373683845886863,0.0003215769135354
36,0.0370695679617467,0.0250702213842843,0.0370695679617467,0.0003165229377902
37,0.0367647935063523,0.0248581395982900,0.0367647935063523,0.0003114094890414
38,0.0364541883105312,0.0246421081873765,0.0364541883105312,0.0003062411129798
39,0.0361378812238740,0.0244222241907033,0.0361378812238740,0.0003010223591738
40,0.0358160027966277,0.0241985853022528,0.0358160027966277,0.0002957577755022
41,0.0354886852159373,0.0239712895859588,0.0354886852159373,0.0002904519026249
42,0.0351560622399330,0.0237404356525971,0.0351560622399330,0.0002851092684936
43,0.0348182691304555,0.0235061229286660,0.0348182691304555,0.0002797343829375
44,0.0344754425849219,0.0232684518021386,0.0344754425849219,0.0002743317323265
45,0.0341277206675150,0.0230275236088206,0.0341277206675150,0.0002689057743175
46,0.0337752427396997,0.0227834405230612,0.0337752427396997,0.0002634609326796
47,0.0334181493900433,0.0225363054302407,0.0334181493900433,0.0002580015922338
48,0.0330565823633640,0.0222862218257023,0.0330565823633640,0.0002525320939108
49,0.0326906844892925,0.0220332937472589,0.0326906844892925,0.0002470567298918
50,0.0323205996103606,0.0217776257275951,0.0323205996103606,0.0002415797389054
51,0.0319464725097285,0.0215193227502642,0.0319464725097285,0.0002361053016573
52,0.0315684488386467,0.0212584902000575,0.0315684488386467,0.0002306375363728
53,0.0311866750437301,0.0209952338064815,0.0311866750437301,0.0002251804945043
54,0.0308012982941121,0.0207296595834294,0.0308012982941121,0.0002197381565756
55,0.0304124664085408,0.0204618737686048,0.0304124664085408,0.0002143144281838
56,0.0300203277824812,0.0201919827646954,0.0300203277824812,0.0002089131361792
57,0.0296250313152858,0.0199200930825888,0.0296250313152858,0.0002035380249648
58,0.0292267263374952,0.0196463112860049,0.0292267263374952,0.0001981927530202
59,0.0288255625383296,0.0193707439368385,0.0288255625383296,0.0001928808895516
60,0.0284216898934258,0.0190934975408453,0.0284216898934258,0.0001876059113276
